0	0	23	20	9.10793114
0	0	0	23	7.2463932
0	0	0	21	8.79836655
0	0	18	8	9.46587181
0	0	9	12	7.75538635
0	0	18	14	8.60421085
0	0	32	8	9.36941147
0	0	24	12	10.171757699999999
0	0	44	5	8.30589104
0	0	7	27	8.48346138
0	0	28	18	9.25035191
0	0	37	15	10.171757699999999
0	0	0	28	8.63131332
0	0	27	9	8.65917015
0	0	34	28	9.41647911
0	0	1	1	10.0066776
0	0	32	10	8.47873306
0	0	25	25	9.74097443
0	0	34	5	8.89367676
0	0	34	31	11.4374237
0	0	22	0	7.87431431
0	0	0	29	6.44144106
0	0	9	26	10.2244015
0	0	19	18	9.90349388
0	0	16	27	9.82798576
0	0	12	17	8.60957336
0	0	19	19	10.4680233
0	0	11	32	9.82798576
0	0	34	1	10.0976496
0	0	6	32	9.66093254
0	0	32	1	10.028657
0	0	34	32	8.41921902
0	0	44	27	9.346683500000001
0	0	1	18	10.944948199999999
0	0	13	30	9.31353092
0	0	21	28	9.42860031
0	0	27	28	10.5031147
0	0	3	34	10.028657
0	0	44	13	10.6164436
0	0	24	30	10.2799711
0	0	43	22	12.736707699999998
0	0	43	1	13.8353195
0	0	17	33	8.66483498
0	0	19	9	10.0741196
0	0	1	30	9.96411896
0	0	9	1	10.6164436
0	0	9	9	10.944948199999999
0	0	30	30	10.308959
0	0	0	32	8.88655949
0	0	7	9	8.85858536
0	0	18	23	10.4680233
0	0	44	16	10.308959
0	0	9	18	11.8894091
0	0	4	27	12.043560000000001
0	0	23	12	11.4374237
0	0	19	15	10.5772228
0	0	33	25	13.142171900000001
0	0	37	19	12.4490252
0	0	6	21	11.5327339
0	0	1	32	12.2258816
0	0	6	10	9.58682442
0	0	6	18	10.8908806
0	0	19	30	10.5772228
0	0	25	31	10.7907972
0	0	24	28	9.92329597
0	0	6	12	10.171757699999999
0	0	6	30	9.94349957
0	0	1	7	12.2258816
0	0	34	16	8.101978299999999
0	0	4	30	11.0627308
0	0	37	12	10.839587199999999
0	0	21	27	10.5772228
0	0	21	5	9.80996799
0	0	24	11	10.6998253
0	0	9	30	11.0627308
0	0	23	19	10.2244015
0	0	34	21	9.57263947
0	0	32	18	11.5327339
0	0	37	30	12.2258816
0	0	34	30	10.6998253
0	0	25	15	9.517831800000002
0	0	32	21	11.6380949
0	0	19	8	11.196262400000002
0	0	37	10	13.142171900000001
0	0	21	10	11.350412400000002
0	0	43	0	13.8353195
0	0	1	14	10.539482099999999
0	0	16	12	10.2244015
0	0	37	34	10.2244015
0	0	33	15	10.6164436
0	0	4	0	9.67643642
0	0	44	7	9.66093254
0	0	25	32	8.00050926
0	0	27	24	12.043560000000001
0	0	44	12	13.142171900000001
0	0	4	34	9.22019958
0	0	19	25	10.8908806
0	0	28	28	8.64236259
0	0	30	16	10.7907972
0	0	1	21	12.4490252
0	0	13	1	10.6572657
0	0	13	33	12.2258816
0	0	4	12	12.4490252
0	0	1	10	11.8894091
0	0	21	34	12.736707699999998
0	0	4	1	12.736707699999998
0	0	1	28	9.86502743
0	0	34	11	11.7558784
0	0	4	21	13.8353195
0	0	34	12	12.2258816
0	0	4	5	11.1272697
0	0	13	10	11.5327339
0	0	21	30	11.1272697
0	0	44	34	12.4490252
0	0	21	32	12.736707699999998
0	0	6	15	10.4680233
0	0	16	16	10.539482099999999
0	0	44	21	12.736707699999998
0	0	23	11	11.7558784
0	0	33	16	12.043560000000001
0	0	33	0	11.8894091
0	0	30	24	12.2258816
0	0	30	11	12.043560000000001
0	0	24	19	11.2703705
0	0	27	33	10.944948199999999
0	0	37	5	10.2244015
0	0	4	13	10.6572657
0	0	30	25	12.4490252
0	0	30	12	11.7558784
0	0	4	7	10.944948199999999
0	0	1	24	10.839587199999999
0	0	34	7	10.4680233
0	0	9	21	12.736707699999998
0	0	21	19	11.350412400000002
0	0	1	19	11.0627308
0	0	33	7	11.350412400000002
0	0	16	7	11.5327339
0	0	34	33	13.8353195
0	0	44	32	11.350412400000002
0	0	9	35	13.8353195
0	0	27	21	11.1272697
0	0	34	25	11.4374237
0	0	34	26	10.6572657
0	0	19	14	11.5327339
0	0	16	32	12.2258816
0	0	44	30	12.736707699999998
0	0	19	11	12.4490252
0	0	30	32	13.142171900000001
0	0	4	32	11.6380949
0	0	44	18	12.4490252
0	0	33	34	13.8353195
0	0	44	19	10.6998253
0	0	19	24	12.736707699999998
0	0	16	34	12.2258816
0	0	33	27	13.142171900000001
0	0	37	32	12.4490252
0	0	19	35	12.736707699999998
0	0	21	24	13.142171900000001
0	0	9	33	13.142171900000001
0	0	25	10	11.5327339
0	0	37	7	11.4374237
0	0	17	35	12.4490252
0	0	33	33	13.8353195
0	0	16	10	11.7558784
0	0	37	36	13.142171900000001
0	0	9	10	12.736707699999998
0	0	12	33	12.736707699999998
0	0	13	37	13.8353195
0	0	32	32	12.4490252
0	0	27	38	13.142171900000001
0	0	37	21	13.8353195
0	0	42	30	13.8353195
0	0	19	7	11.7558784
0	0	33	9	13.8353195
0	0	21	7	12.736707699999998
0	0	9	11	11.7558784
0	0	4	10	12.736707699999998
0	0	33	5	12.2258816
0	0	33	32	12.4490252
0	0	22	33	13.142171900000001
0	0	37	31	13.142171900000001
0	0	33	18	13.8353195
0	0	1	34	13.142171900000001
0	0	22	35	13.142171900000001
0	0	30	34	12.736707699999998
0	0	33	28	13.8353195
0	0	20	35	13.8353195
0	0	37	28	13.8353195
0	0	19	10	13.8353195
0	0	44	31	13.8353195
0	0	23	35	13.8353195
0	0	13	39	13.8353195
0	0	23	34	13.8353195
0	0	18	33	13.8353195
0	1.62924671						
